,cell_name,cell_type_herm,Gender_herm,indegree_herm,outdegree_herm,degree_herm,instrength_herm,outstrength_herm,strength_herm,BC_wei_herm,BC_wei_norm_herm,BC_bin_herm,BC_bin_norm_herm,eccentricity_herm,CC_wei_herm,CC_bin_herm,LE_wei_herm,LE_bin_herm,cell_type_male,Gender_male,indegree_male,outdegree_male,degree_male,instrength_male,outstrength_male,strength_male,BC_wei_male,BC_wei_norm_male,BC_bin_male,BC_bin_norm_male,eccentricity_male,CC_wei_male,CC_bin_male,LE_wei_male,LE_bin_male
154,AVBR,interneuron,GS,45,18,63,333,54,387,1343.33333333333,0.0173194777511324,1289.62352471144,0.0166270019431093,inf,0.0100294165323677,0.152385838891739,0.0254170853982447,0.43746793227296,interneuron,GS,33,20,53,360,37,397,1253.0,0.0098589997796871,5396.25077286522,0.0424594055712808,inf,0.0031803957607668,0.119169096209913,0.0085461209636291,0.33997986949882
155,AVAL,interneuron,GS,65,43,108,667,258,925,10426.0,0.134421495062015,5753.27525966026,0.0741764686271662,inf,0.0090075342365364,0.105655794587092,0.0310048362650509,0.393497612438452,interneuron,GS,39,43,82,551,350,901,27188.5,0.213927705913826,10016.5911863579,0.0788137033515715,inf,0.0034155474533919,0.0895229468599034,0.0112512781502521,0.294492789567518
156,AVAR,interneuron,GS,59,48,107,685,292,977,17905.5,0.230854026456254,7435.38354579804,0.0958637418555225,inf,0.0092860566059133,0.106170438472419,0.0317280439975687,0.3980488897104,interneuron,GS,40,46,86,528,381,909,19952.0,0.15698863815189,10603.454294574,0.0834313276569259,inf,0.0032811516691038,0.0884530992868897,0.0104310111832146,0.276828324582713
157,PVCL,interneuron,GS,34,36,70,284,158,442,5628.5,0.0725677522498131,2242.3730062716,0.028910716668879,inf,0.0121848847943142,0.194964627548897,0.0272608353124311,0.42532925830235,interneuron,GS,28,20,48,200,78,278,1031.5,0.0081161678154407,3599.1656012402,0.0283193718034196,inf,0.0031200117038658,0.127669039145907,0.0084538678660856,0.358553988024629
158,PVCR,interneuron,GS,33,38,71,262,172,434,6367.5,0.0820956138315154,3067.89026968835,0.0395540376690693,inf,0.0109915193235817,0.161943319838057,0.0254752096920221,0.434510796221323,interneuron,GS,16,23,39,185,107,292,2909.5,0.022892865011173,1430.75979587813,0.0112576700018737,inf,0.0054292758873863,0.161005434782609,0.0113808783941475,0.367289402173913
159,RIPL,interneuron,GS,16,7,23,188,22,210,2183.0,0.02814522575488,296.703941713259,0.003825377655466,inf,0.0194472809742252,0.231075697211155,0.038427916210477,0.326720209614946,interneuron,GS,8,0,8,169,0,169,0.0,0.0,0.0,0.0,inf,0.0115990382240767,0.142857142857143,0.0115990382240767,0.142857142857143
160,RIPR,interneuron,GS,17,9,26,232,14,246,281.0,0.0036229081251128,405.070331248445,0.0052225359228545,inf,0.0152543202882354,0.209627329192547,0.033084378008329,0.486361283643892,interneuron,GS,15,0,15,216,0,216,0.0,0.0,0.0,0.0,inf,0.006999294879564,0.142857142857143,0.0119935361929179,0.267301587301587
161,URADL,motorneuron,GS,5,4,9,32,27,59,124.0,0.0015987210231814,48.9511752921509,0.00063112316975,inf,0.0297916360284451,0.328571428571429,0.0352730066827942,0.40047619047619,motorneuron,GS,2,1,3,14,16,30,0.0,0.0,1.0,7.86831586567211e-06,inf,0.0103092783505155,0.166666666666667,0.0103092783505155,0.166666666666667
162,URADR,motorneuron,GS,5,4,9,21,21,42,2.0,2.57858229545396e-05,15.6921619109396,0.0002023176544047,inf,0.0235822473176004,0.342857142857143,0.0254552157769344,0.354761904761905,motorneuron,GS,2,2,4,13,26,39,5.0,3.93415793283606e-05,3.31145510835913,2.60555747675631e-05,inf,0.0134296218140184,0.333333333333333,0.010917579083595,0.25
163,URAVL,motorneuron,GS,8,12,20,33,57,90,1074.0,0.0138469869265878,200.175724708248,0.0025808478985617,inf,0.0141886289643881,0.237837837837838,0.0217606036631956,0.401081081081081,motorneuron,GS,2,4,6,38,37,75,12.0,9.44197903880653e-05,15.5165838694302,0.0001220893830408,inf,0.0152368470552086,0.3,0.0158378567938911,0.3
164,URAVR,motorneuron,GS,7,13,20,27,42,69,2.0,2.57858229545396e-05,93.4122473820972,0.0012043558363902,inf,0.0138594067256063,0.274193548387097,0.0232331491797332,0.542338709677419,motorneuron,GS,3,2,5,30,27,57,8.0,6.29465269253769e-05,2.23302418255979,1.75701396040647e-05,inf,0.021588508677874,0.5,0.0222096601380811,0.491666666666667
165,RMEL,motorneuron,GS,12,4,16,73,5,78,0.0,0.0,55.6720824760374,0.0007177752311188,inf,0.0065861883213644,0.142857142857143,0.0082643891362543,0.196778711484594,motorneuron,GS,6,3,9,32,5,37,2.5,1.96707896641803e-05,53.8327650997832,0.0004235731997276,inf,0.003819152418238,0.314285714285714,0.0045615458429224,0.107142857142857
166,RMER,motorneuron,GS,16,3,19,86,12,98,25.0,0.0003223227869317,39.1911760886065,0.0005052883640004,inf,0.0160208281031118,0.273809523809524,0.0267228286165751,0.35478855721393,motorneuron,GS,12,2,14,67,5,72,699.0,0.0054999527901048,724.20394712071,0.0056982654071122,inf,0.0046889313329557,0.233333333333333,0.0064433056099217,0.150252525252525
167,RMED,motorneuron,GS,13,5,18,62,8,70,459.0,0.0059178463680668,121.11867076448,0.001561572300411,inf,0.0079573081611755,0.251655629139073,0.0141504383908068,0.260504201680672,motorneuron,GS,7,4,11,99,25,124,41.0,0.0003226009504925,57.5927987625625,0.0004531583322519,inf,0.004474106730994,0.172727272727273,0.0086736058619735,0.275606060606061
168,RMEV,motorneuron,GS,16,8,24,91,10,101,0.0,0.0,239.915459025468,0.0030932087752439,inf,0.0061138755372642,0.153846153846154,0.0117923490434055,0.2996336996337,motorneuron,GS,8,1,9,49,3,52,13.0,0.0001022881062537,126.533760847256,0.0009956075980176,inf,0.0052413378618878,0.180555555555556,0.005228608386221,0.219907407407407
169,RMDDL,motorneuron,GS,26,9,35,310,41,351,1168.0,0.0150589206054511,355.843300047022,0.0045878561672858,inf,0.0199557149832958,0.200680272108844,0.0391404540723682,0.493140589569161,motorneuron,GS,12,1,13,331,36,367,213.0,0.0016759512793881,14.2333676762864,0.0001119926327092,inf,0.0263154986015621,0.272727272727273,0.040387161431707,0.467748917748918
170,RMDDR,motorneuron,GS,21,3,24,290,30,320,83.0,0.0010701116526133,45.6516901645963,0.0005885832000798,inf,0.0265175394621903,0.2,0.0442242754152153,0.411151515151515,motorneuron,GS,14,3,17,413,38,451,1092.0,0.0085922009253139,248.384860449199,0.0019543705382651,inf,0.0233892689151698,0.205223880597015,0.0314382468378792,0.298196517412935
171,RMDL,motorneuron,GS,25,21,46,172,88,260,1883.5,0.0242837987674377,824.762718901747,0.0106335927245526,inf,0.0151385975175796,0.220430107526882,0.0314964508484113,0.530457803844901,motorneuron,GS,11,2,13,109,4,113,0.0,0.0,1.53834387000399,1.21041754792118e-05,inf,0.0147053765020612,0.434210526315789,0.0207190422325945,0.507716049382716
172,RMDR,motorneuron,GS,29,13,42,200,71,271,1780.0,0.0229493824295402,415.236206531301,0.0053536036529653,inf,0.0174470776595771,0.234117647058824,0.0348989113599329,0.549015406162465,motorneuron,GS,19,14,33,177,108,285,10611.5,0.0834946338085796,3916.45792244793,0.0308159280084343,inf,0.00678755809502,0.159615384615385,0.0134240862125308,0.38091804029304
173,RMDVL,motorneuron,GS,20,11,31,277,58,335,1075.0,0.013859879838065,515.666582696671,0.0066484436024944,inf,0.0195883890456695,0.183006535947712,0.0366552185200997,0.413761801016703,motorneuron,GS,14,3,17,356,73,429,491.0,0.003863343090045,610.894161510023,0.0048067082232557,inf,0.0172443437445798,0.130597014925373,0.0186439545949776,0.166355721393035
174,RMDVR,motorneuron,GS,23,12,35,271,65,336,1873.0,0.0241484231969263,640.651912597668,0.0082598683968653,inf,0.0222087243278726,0.254684838160136,0.0424619299535513,0.457821497120921,motorneuron,GS,13,4,17,343,80,423,1369.0,0.0107717244201051,1013.04478569781,0.0079709563599424,inf,0.0165989742405835,0.180451127819549,0.0264123893955048,0.352756892230576
175,RIVL,motorneuron,GS,13,9,22,42,43,85,524.0,0.0067558856140893,53.8406389256546,0.0006941625915481,inf,0.0209362681054502,0.337777777777778,0.0328031037090192,0.546740740740741,motorneuron,GS,3,9,12,18,96,114,268.0,0.0021087086520001,170.225650560206,0.0013393891870472,inf,0.0178554548565519,0.359375,0.0214462748985116,0.424479166666667
176,RIVR,motorneuron,GS,12,12,24,35,51,86,783.0,0.0100951496867023,126.732208188405,0.001633947141492,inf,0.0157999881819516,0.25,0.0255188848742127,0.45,motorneuron,GS,15,12,27,54,102,156,348.0,0.0027381739212538,623.331502011493,0.0049045691468502,inf,0.0064917189895971,0.26231884057971,0.0124007959416477,0.353732849071832
177,RMHL,motorneuron,GS,17,9,26,70,11,81,0.0,0.0,355.806728314095,0.0045873846511706,inf,0.0054820303723382,0.159442724458204,0.0134174084602823,0.403921568627451,motorneuron,GS,14,9,23,63,24,87,383.5,0.0030174991344852,3495.03180616112,0.0275000142114462,inf,0.0019522344178899,0.116935483870968,0.0048817496071634,0.278763440860215
178,RMHR,motorneuron,GS,14,8,22,80,27,107,238.0,0.0030685129315902,217.940134459462,0.0028098828609301,inf,0.007721967244948,0.168859649122807,0.013964590546308,0.319340016708438,motorneuron,GS,5,4,9,55,19,74,40.0,0.0003147326346268,369.854787844736,0.0029101342951935,inf,0.0039091265727049,0.147058823529412,0.0051936898084479,0.198529411764706
179,SABD,motorneuron,GS,14,2,16,47,8,55,282.0,0.00363580103659,71.513653569724,0.0009220192048905,inf,0.0057747908746552,0.152542372881356,0.0082252711830654,0.222457627118644,motorneuron,GS,9,2,11,40,8,48,14.0,0.0001101564221194,67.7210253095867,0.000532850417883,inf,0.001352457620303,0.0909090909090909,0.0017501311936079,0.118181818181818
180,SABVL,motorneuron,GS,8,1,9,50,1,51,0.0,0.0,53.5089241199466,0.0006898858219224,inf,0.0208376484064802,0.347222222222222,0.0287149681891743,0.485416666666666,motorneuron,GS,8,1,9,51,4,55,648.0,0.0050986686809555,121.452236306356,0.0009556245578506,inf,0.0026546948989674,0.1,0.0037737479435791,0.138095238095238
181,SABVR,motorneuron,GS,7,0,7,38,0,38,0.0,0.0,0.0,0.0,inf,0.0286971478278841,0.5,0.0353747358405752,0.619047619047619,motorneuron,GS,7,1,8,39,4,43,77.0,0.0006058603216567,90.8852233764169,0.0007151136450478,inf,0.0029113488008849,0.12962962962963,0.0050007830249968,0.20679012345679
182,SMDDL,motorneuron,GS,23,18,41,209,88,297,2571.0,0.0331476754080606,428.701115437717,0.0055272055315453,inf,0.0196356572296744,0.253094059405941,0.0390647118800699,0.544678217821782,motorneuron,GS,21,9,30,201,69,270,1576.0,0.0124004658042992,1394.33221121682,0.010971046259535,inf,0.0086680051741199,0.188084112149533,0.0152215064626265,0.357441866933689
183,SMDDR,motorneuron,GS,27,18,45,238,65,303,2063.0,0.0265980763776076,938.994237255703,0.0121063695786043,inf,0.0165652082320572,0.221084953940635,0.0356975493763394,0.51730638007506,motorneuron,GS,23,9,32,313,87,400,3536.0,0.0278223649010166,1359.99367911321,0.0107008598425802,inf,0.0112097950577617,0.197341513292434,0.023141399482525,0.444639205375402
184,SMDVL,motorneuron,GS,27,16,43,139,162,301,1278.0,0.0164771408679508,716.83947370703,0.0092421478779174,inf,0.0150238394252048,0.183240223463687,0.0314101790261708,0.481610800744879,motorneuron,GS,15,15,30,173,315,488,9184.0,0.0722626129103327,1610.22657798389,0.0126697713308775,inf,0.0227675467374761,0.282201405152225,0.0354622631330256,0.360512129380054
185,SMDVR,motorneuron,GS,22,16,38,147,140,287,1221.0,0.0157422449137464,654.750652277444,0.0084416421994977,inf,0.0181365079346606,0.23021582733813,0.0342758579981619,0.512505995203837,motorneuron,GS,15,8,23,154,170,324,2766.0,0.0217637616844491,324.381495320411,0.00255233606616,inf,0.0145852912822708,0.261133603238866,0.0227650479510448,0.445614035087719
186,SMBDL,motorneuron,GS,15,10,25,80,66,146,1537.0,0.0198164049405637,371.080311191318,0.0047843056031473,inf,0.0103466996051426,0.163265306122449,0.0243622132421971,0.405002220946099,motorneuron,GS,6,11,17,48,134,182,2759.0,0.0217086834733894,1064.62305354101,0.008376790463137,inf,0.0053566279996862,0.150375939849624,0.0080101712805251,0.204385964912281
187,SMBDR,motorneuron,GS,22,10,32,100,86,186,2187.5,0.0282032438565277,353.957572245103,0.0045635436456654,inf,0.0102555906953915,0.176171079429735,0.0258387390398494,0.454310930074678,motorneuron,GS,13,13,26,95,116,211,4627.0,0.0364066975104649,2819.78953200667,0.0221869947125442,inf,0.0082883340769807,0.239747634069401,0.0173744168943269,0.184634448574969
188,SMBVL,motorneuron,GS,16,12,28,72,51,123,615.0,0.0079291405585209,724.251383722965,0.0093377089776303,inf,0.0057668333049213,0.149193548387097,0.0142292526751458,0.384358998975934,motorneuron,GS,19,10,29,101,80,181,362.0,0.0028483303433733,2226.86313377048,0.0175216625261266,inf,0.0022471870755104,0.109022556390977,0.0047326132121265,0.247046186895811
189,SMBVR,motorneuron,GS,15,13,28,80,51,131,1697.5,0.0218857172326655,400.081940582197,0.0051582210435805,inf,0.0109392757228549,0.214864864864865,0.0243649803239958,0.483397683397683,motorneuron,GS,15,6,21,77,56,133,379.0,0.0029820917130897,907.30646685224,0.0071389738681603,inf,0.0025706904228624,0.0942028985507246,0.0027147580249869,0.106280193236715
190,SIBDL,motorneuron,GS,6,1,7,36,2,38,0.0,0.0,10.7739625600436,0.000138907745546,inf,0.0161346858118002,0.25,0.0165659541539364,0.2375,motorneuron,GS,3,4,7,44,14,58,0.0,0.0,247.686560419553,0.0019488760930629,inf,0.0087822400171024,0.210526315789474,0.0087822400171024,0.210526315789474
191,SIBDR,motorneuron,GS,11,2,13,51,12,63,0.0,0.0,18.9821582995143,0.0002447352866031,inf,0.0107172951525418,0.203947368421053,0.0184028211740605,0.342105263157895,motorneuron,GS,4,2,6,56,12,68,0.0,0.0,8.2844679505338,6.51848106138372e-05,inf,0.0128355815634575,0.307692307692308,0.0128355815634575,0.307692307692308
192,SIBVL,motorneuron,GS,10,4,14,66,8,74,56.0,0.0007220030427271,113.149714162265,0.0014588292483724,inf,0.0062843788760123,0.1,0.0076210965310388,0.131944444444444,motorneuron,GS,6,2,8,45,27,72,166.0,0.0013061404337015,34.8893958176707,0.0002745207866558,inf,0.0199343512716478,0.307692307692308,0.0098012262775852,0.221153846153846
193,SIBVR,motorneuron,GS,12,3,15,66,7,73,92.0,0.0011861478559088,106.844795491564,0.0013775404900797,inf,0.0085502590258485,0.158653846153846,0.0120293357248379,0.234535256410256,motorneuron,GS,7,5,12,61,31,92,309.0,0.0024313096024926,337.711634725375,0.0026572218135317,inf,0.0046628529500379,0.119047619047619,0.0043486704275312,0.0952380952380952
194,SIADL,motorneuron,GS,12,7,19,53,52,105,1295.0,0.0166963203630644,448.18860064536,0.005778455953242,inf,0.0136607976915332,0.18562874251497,0.0253029873545306,0.420958083832335,motorneuron,GS,5,3,8,41,25,66,61.0,0.0004799672678059,134.836503674327,0.0010609362011324,inf,0.0194362408369798,0.44,0.0233909406007461,0.54
195,SIADR,motorneuron,GS,14,8,22,58,46,104,1304.0,0.0168123565663598,309.87339946137,0.0039951703084161,inf,0.015624153275156,0.252212389380531,0.0256333352899165,0.47413611462284,motorneuron,GS,11,4,15,68,42,110,1368.0,0.0107638561042394,232.447150049076,0.0018289675986614,inf,0.0149485116527676,0.361386138613861,0.0224009301685372,0.626237623762376
196,SIAVL,motorneuron,GS,13,6,19,85,26,111,720.0,0.0092828962636342,275.321173176646,0.0035496915135845,inf,0.0146082292502302,0.224550898203593,0.0272289157288857,0.454491017964072,motorneuron,GS,12,4,16,94,15,109,0.0,0.0,334.421415713621,0.00263133333108,inf,0.007570277375213,0.224137931034483,0.0103450471786587,0.339080459770115
197,SIAVR,motorneuron,GS,14,3,17,76,13,89,748.0,0.0096438977849978,111.33004112024,0.001435368364924,inf,0.0104415389052236,0.190298507462687,0.0228935104058211,0.421393034825871,motorneuron,GS,11,4,15,132,15,147,1958.0,0.015406162464986,311.680458260503,0.002452400294751,inf,0.0091246495490419,0.137254901960784,0.0095920346754291,0.151960784313725
198,DA01,motorneuron,GS,9,6,15,65,45,110,583.5,0.0075230138469869,258.826639462838,0.0033370289505535,inf,0.0302390542611678,0.354368932038835,0.044431111495039,0.586245954692557,motorneuron,GS,8,4,12,63,30,93,417.0,0.0032810877159852,140.531208434274,0.0011057439369454,inf,0.0100053067947945,0.3125,0.0140091898444342,0.462890625
199,DA02,motorneuron,GS,13,6,19,50,38,88,1065.0,0.0137309507232923,275.756753184595,0.0035553074080683,inf,0.0172122630310638,0.29585798816568,0.029337353403526,0.546703296703297,motorneuron,GS,10,6,16,47,38,85,1063.0,0.0083640197652094,794.18929648653,0.0062489322418919,inf,0.0063087924404099,0.241525423728814,0.0096815766550297,0.367231638418079
200,DA03,motorneuron,GS,12,6,18,62,65,127,857.0,0.0110492251360202,222.544405594682,0.0028692453210938,inf,0.0209600986449831,0.304635761589404,0.0293582300242379,0.431015452538631,motorneuron,GS,11,6,17,60,65,125,1532.0,0.0120542599062097,1648.57984089249,0.0129715469179216,inf,0.0063827046170647,0.22962962962963,0.0102140129495567,0.367283950617284
201,DA04,motorneuron,GS,11,4,15,37,38,75,223.5,0.0028815657151698,203.495300109716,0.002623646890355,inf,0.0180233380018391,0.317307692307692,0.0296168843814886,0.55,motorneuron,GS,9,4,13,36,38,74,648.0,0.0050986686809555,453.239418508077,0.0035662309075951,inf,0.0067448334277033,0.25974025974026,0.0099080597122343,0.392857142857143
202,DA05,motorneuron,GS,14,5,19,41,37,78,613.0,0.0079033547355663,425.999479364458,0.0054923735768089,inf,0.0136158641047265,0.27810650887574,0.0229834025243596,0.513067061143984,motorneuron,GS,6,4,10,20,25,45,5.0,3.93415793283606e-05,127.23483948046,0.0010011239061503,inf,0.0052449302965983,0.227272727272727,0.0067600272931938,0.301136363636364
203,DA06,motorneuron,GS,7,7,14,13,41,54,6.0,7.73574688636188e-05,179.825600422175,0.00231847554759,inf,0.0094111805731111,0.222222222222222,0.0172081529852089,0.413333333333333,motorneuron,GS,9,5,14,56,39,95,706.0,0.0055550310011645,499.531381076399,0.0039304706911245,inf,0.0056780138212343,0.164835164835165,0.0072738023155721,0.218864468864469
204,DA07,motorneuron,GS,7,6,13,26,37,63,292.0,0.0037647301513627,465.970339304853,0.0060077143356908,inf,0.0123600603845457,0.25,0.0183061374195313,0.357905982905983,motorneuron,GS,7,7,14,53,38,91,560.0,0.0044062568847763,145.726076932386,0.0011466188031692,inf,0.0058849284761654,0.236263736263736,0.0086339391054112,0.336996336996337
205,DA08,motorneuron,GS,16,10,26,64,42,106,914.5,0.0117905675459632,435.693134002982,0.0056173530079547,inf,0.0077876830274714,0.156923076923077,0.0172531769839062,0.359137362637363,motorneuron,GS,16,11,27,81,41,122,486.0,0.0038240015107166,588.400807540968,0.0046297234093488,inf,0.0037012999136556,0.15954415954416,0.0076174752714996,0.367094017094017
206,DA09,motorneuron,GS,10,12,22,55,47,102,20.0,0.0002578582295453,536.704169267881,0.0069196793438524,inf,0.0117869988312779,0.24235807860262,0.0239019361831199,0.481659388646288,motorneuron,GS,12,11,23,105,16,121,143.0,0.0011251691687911,734.292637071104,0.0057776464063127,inf,0.0053923091349991,0.218,0.0101721119173138,0.5067
207,PDA,motorneuron,GS,1,6,7,2,30,32,0.0,0.0,10.9410741746709,0.0001410623008002,inf,0.0142613620370562,0.357142857142857,0.0164570201656093,0.376984126984127,motorneuron,GS,7,5,12,22,25,47,700.0,0.0055078211059704,368.460067125344,0.0028991601920289,inf,0.006094093566902,0.293650793650794,0.006713043107926,0.322751322751323
208,DB01,motorneuron,GS,6,10,16,8,127,135,50.5,0.0006510920296021,474.850096604675,0.006122200260497,inf,0.022048618476475,0.265217391304348,0.0340817167750094,0.527028985507246,motorneuron,GS,5,6,11,7,79,86,45.0,0.0003540742139552,388.33730598466,0.0030555605859114,inf,0.0097472863834222,0.326923076923077,0.0141196324968392,0.5625
209,DB02,motorneuron,GS,7,9,16,18,88,106,25.0,0.0003223227869317,86.9149527512365,0.0011205867918727,inf,0.0154101465022868,0.241525423728814,0.0252732700666451,0.418785310734463,motorneuron,GS,4,9,13,12,88,100,40.0,0.0003147326346268,153.349143806452,0.0012065995011995,inf,0.0065843898119339,0.207792207792208,0.0110270762725365,0.395021645021645
210,DB03,motorneuron,GS,9,10,19,21,76,97,600.0,0.0077357468863618,455.45901112246,0.0058721927119267,inf,0.0089660657629825,0.216374269005848,0.0193640889747455,0.445231133389028,motorneuron,GS,8,8,16,17,48,65,1111.0,0.0087416989267617,1889.46045873516,0.014866871705026,inf,0.0027915951770115,0.1625,0.0053262869772042,0.309375
211,DB04,motorneuron,GS,9,7,16,19,41,60,3.0,3.86787344318094e-05,190.079157189338,0.0024506737473161,inf,0.0086348281786085,0.199152542372881,0.0112478104438645,0.265536723163842,motorneuron,GS,6,3,9,11,19,30,4.0,3.14732634626884e-05,88.8815357045702,0.0006993479975495,inf,0.0027496161262529,0.142857142857143,0.0028419580818833,0.15
212,DB05,motorneuron,GS,6,9,15,11,53,64,2.0,2.57858229545396e-05,108.426926123669,0.0013979387602649,inf,0.01028705555703,0.211538461538462,0.0186237776199716,0.400080128205128,motorneuron,GS,4,11,15,5,55,60,49.0,0.0003855474774179,502.413087026764,0.0039531448637739,inf,0.0019456098544505,0.115384615384615,0.0028652699996653,0.189503205128205
213,DB06,motorneuron,GS,1,7,8,1,40,41,0.0,0.0,32.8063828191841,0.0004229697895771,inf,0.0112199441203136,0.178571428571429,0.0124472538817156,0.211309523809524,motorneuron,GS,13,6,19,82,30,112,78.0,0.0006137286375224,218.997864769811,0.0017231443739166,inf,0.0059914049214543,0.228070175438596,0.0102127423514447,0.389327485380117
214,DB07,motorneuron,GS,11,10,21,28,36,64,53.0,0.0006833243082952,306.765870848613,0.0039551052170987,inf,0.0095032343331753,0.241545893719807,0.0188285585062713,0.466143317230274,motorneuron,GS,14,4,18,138,12,150,4.0,3.14732634626884e-05,71.3369140041519,0.0005613013722669,inf,0.0062124599233056,0.197368421052632,0.0113690673738598,0.411787280701754
215,AS01,motorneuron,GS,11,5,16,73,36,109,3964.0,0.0511075010958975,91.1783368008937,0.0011755542250186,inf,0.0276238359794184,0.384615384615385,0.0403452517142965,0.52125468164794,motorneuron,GS,10,5,15,45,36,81,1450.0,0.0114090580052246,323.635168072283,0.0025464637276326,inf,0.0066873022512009,0.286407766990291,0.00994453825984,0.221861471861472
216,AS02,motorneuron,GS,9,4,13,27,27,54,265.0,0.0034166215414765,142.966592825397,0.0018432556255047,inf,0.0125816420354842,0.272727272727273,0.018895911410034,0.406385281385281,motorneuron,GS,9,3,12,27,25,52,63.0,0.0004957038995373,155.345251772153,0.0012223055091756,inf,0.0046138796078089,0.223076923076923,0.0066753681287562,0.330769230769231
217,AS03,motorneuron,GS,6,3,9,16,26,42,33.0,0.0004254660787499,29.4052896503002,0.0003791197964247,inf,0.0103387767245672,0.180555555555556,0.0121277160999102,0.219907407407407,motorneuron,GS,5,2,7,14,24,38,24.0,0.0001888395807761,63.2239937463025,0.0004974663530851,inf,0.0036749352270158,0.119047619047619,0.0045458086423452,0.142857142857143
218,AS04,motorneuron,GS,9,5,14,25,31,56,48.5,0.0006253062066475,71.7547820437496,0.0009251280529608,inf,0.0132048907027288,0.280898876404494,0.0179869020643713,0.390449438202247,motorneuron,GS,9,2,11,25,25,50,25.0,0.0001967078966418,91.3411512312281,0.0007187010294214,inf,0.0047800617834069,0.254545454545455,0.0070999799274786,0.38030303030303
219,AS05,motorneuron,GS,8,5,13,20,18,38,114.0,0.0014697919084087,166.726556294974,0.0021495907312211,inf,0.0131163661912711,0.331168831168831,0.0213844264268368,0.412121212121212,motorneuron,GS,6,2,8,16,15,31,22.0,0.0001731029490447,46.3131878744721,0.0003644067909425,inf,0.0081030580604029,0.444444444444444,0.0084844528634154,0.355555555555556
220,AS06,motorneuron,GS,4,4,8,12,26,38,364.0,0.0046930197777262,79.8673642980873,0.0010297228578181,inf,0.014333308050408,0.277777777777778,0.01860762464005,0.364197530864197,motorneuron,GS,2,1,3,4,20,24,0.0,0.0,6.87430687810836,5.40892178745189e-05,inf,0.0070812462196023,0.166666666666667,0.0070812462196023,0.166666666666667
221,AS07,motorneuron,GS,6,1,7,26,20,46,270.0,0.0034810860988628,42.0309617717033,0.000541901469427,inf,0.0194808409045044,0.261904761904762,0.0220499313560868,0.285714285714286,motorneuron,GS,5,1,6,17,20,37,0.0,0.0,39.9724581121144,0.0003145159263534,inf,0.0071675577278122,0.233333333333333,0.0079411893610908,0.277777777777778
222,AS08,motorneuron,GS,6,1,7,32,20,52,502.0,0.0064722415615894,38.3471130412367,0.0004944059338495,inf,0.0190918247321769,0.238095238095238,0.0209712207952262,0.273809523809524,motorneuron,GS,5,1,6,21,20,41,0.0,0.0,16.5972649582911,0.000130592523198,inf,0.0088475669569061,0.266666666666667,0.0112603520481852,0.316666666666667
223,AS09,motorneuron,GS,4,1,5,20,20,40,270.0,0.0034810860988628,11.4383584586373,0.0001474737430524,inf,0.0093924230663086,0.15,0.0093924230663086,0.15,motorneuron,GS,5,1,6,24,20,44,0.0,0.0,35.9868068646396,0.0002831555634079,inf,0.0101584588012328,0.366666666666667,0.0104637041801873,0.4
224,AS10,motorneuron,GS,9,2,11,21,20,41,37.0,0.0004770377246589,80.7872296659901,0.0010415826005774,inf,0.0108128027936845,0.263636363636364,0.0186219014976379,0.439393939393939,motorneuron,GS,6,2,8,17,20,37,65.0,0.0005114405312686,117.030599482755,0.0009208337226792,inf,0.0043687934252721,0.214285714285714,0.0051407033161704,0.279761904761905
225,AS11,motorneuron,GS,10,4,14,38,26,64,790.0,0.0101854000670431,91.7655850273814,0.0011831255644179,inf,0.020619451705895,0.355555555555556,0.0328266626852568,0.59462962962963,motorneuron,GS,25,6,31,165,23,188,9398.0,0.0739464325055865,1756.22809986815,0.0138185574219318,inf,0.0063490686630107,0.233766233766234,0.0131114602768519,0.518614718614719
226,PDB,motorneuron,GS,1,3,4,2,14,16,0.0,0.0,2.5,3.22322786931745e-05,inf,0.0141258072001796,0.416666666666667,0.0157128431704836,0.416666666666667,motorneuron,GS,38,37,75,459,187,646,9851.0,0.077510779592736,3533.60539831476,0.0278035234185847,inf,0.0080224922843552,0.251543770432256,0.0172949700659075,0.522967925183115
227,DD01,motorneuron,GS,25,2,27,185,4,189,244.0,0.0031458704004538,203.626336496086,0.0026253363308847,inf,0.0102374187852407,0.160458452722063,0.023453542130329,0.393020875972165,motorneuron,GS,14,3,17,148,5,153,139.0,0.0010936959053284,238.267075860144,0.0018747606132576,inf,0.0079752680698469,0.285714285714286,0.0152517844838766,0.557456140350877
228,DD02,motorneuron,GS,17,3,20,126,4,130,78.0,0.001005647095227,39.6215245495123,0.0005108368086113,inf,0.0100153268461885,0.187830687830688,0.0210726142800884,0.395389553127648,motorneuron,GS,11,3,14,107,4,111,282.0,0.0022188650741195,165.478756559092,0.0013020391256656,inf,0.0061445792859916,0.244444444444444,0.0108501437756508,0.435092592592593
229,DD03,motorneuron,GS,17,1,18,165,1,166,1.0,1.28929114772698e-05,20.6431223598861,0.0002661499492004,inf,0.0136282968862826,0.197368421052632,0.0234065241316918,0.322642543859649,motorneuron,GS,5,2,7,60,2,62,10288.0,0.0809492336260347,7459.35459165769,0.0586925580812143,inf,0.0011997496723212,0.119047619047619,0.0018796351774509,0.176587301587302
